Id,date,products,client_id,is_discounted
8573,2022-06-03 13:09:03,[121],1282,0
8574,2019-04-25 18:28:19,"[703, 461, 413, 302]",711,0
8575,2019-06-14 11:32:26,"[392, 446, 501, 707, 369]",787,0
8576,2015-11-10 02:48:00,"[170, 357, 555, 662, 571, 103]",107,0
8577,2021-10-07 18:31:22,[531],934,1
8578,2017-12-09 17:05:12,[674],1474,1
8579,2022-10-18 07:08:23,[41],223,1
8580,2015-03-11 19:30:34,"[326, 587, 345, 616]",1012,1
8581,2015-03-06 05:25:24,"[312, 435, 502]",913,1
8582,2020-05-08 20:18:15,"[639, 478, 446, 367, 456, 115]",516,0
8583,2017-11-16 20:03:06,[600],987,1
8584,2020-09-23 17:46:41,"[539, 487, 219, 370]",1023,0
8585,2018-06-19 20:35:47,[480],456,0
8586,2017-06-16 17:24:12,"[418, 695]",1092,0
8587,2023-12-14 17:45:36,"[110, 77, 11, 590, 257]",219,0
8588,2015-08-20 18:00:54,"[648, 471, 89]",217,1
8589,2018-06-05 04:18:48,"[692, 56, 529, 202, 342]",1259,0
8590,2023-12-09 08:53:17,[130],251,0
8591,2021-07-21 16:43:25,"[76, 394]",130,1
8592,2016-11-04 06:54:46,"[244, 148, 602, 648]",1494,1
8593,2016-03-30 03:45:14,"[166, 461, 40, 287, 69, 545]",1428,1
8594,2020-12-02 16:57:33,"[188, 352]",108,0
8595,2022-10-08 07:01:48,"[287, 135, 713]",961,1
8596,2018-01-14 18:40:28,"[689, 669, 526, 90]",163,1
8597,2020-09-22 23:32:13,[633],864,1
8598,2022-05-12 21:29:16,"[311, 467, 154, 515, 191]",864,0
8599,2019-08-10 13:07:31,"[479, 335, 363, 195, 205]",1280,0
8600,2023-03-30 20:49:23,"[72, 236, 688, 409, 153]",1279,1
8601,2020-03-16 05:14:38,[392],1214,1
8602,2021-09-10 09:27:31,[347],1470,1
8603,2017-08-28 23:59:14,"[104, 50]",1028,1
8604,2021-12-27 14:32:47,"[476, 79, 458, 604]",1490,0
8605,2021-07-31 08:10:33,"[2, 468]",1186,0
8606,2022-12-19 21:58:19,"[251, 363, 291, 323]",685,1
8607,2016-03-10 15:24:41,"[182, 676, 93, 102, 66]",1420,0
8608,2019-11-18 17:57:34,"[176, 228, 580, 287, 13]",958,0
8609,2022-06-02 14:40:39,"[399, 184, 655, 521, 496, 132]",1036,1
8610,2017-05-31 04:54:11,"[396, 591, 287]",1007,0
8611,2023-05-14 09:04:54,"[107, 680, 79]",632,0
8612,2021-12-05 03:19:48,"[211, 164, 709]",913,0
8613,2017-04-15 17:05:48,"[44, 229, 606, 29, 196]",365,0
8614,2021-09-30 01:07:47,"[203, 481, 195, 197, 446]",123,0
8615,2019-07-05 22:17:21,[129],1170,1
8616,2020-01-14 13:25:26,"[625, 509]",1128,1
8617,2021-06-08 16:01:58,"[45, 85, 620, 68, 401]",1326,0
8618,2016-02-23 18:06:04,"[702, 53, 26, 249]",726,1
8619,2017-07-04 06:28:26,[603],434,0
8620,2019-06-25 14:37:18,"[635, 49, 361]",545,1
8621,2015-02-24 16:20:52,"[14, 157]",893,1
8622,2023-02-01 00:48:08,"[11, 38]",127,0
8623,2023-02-09 05:37:46,"[571, 445, 178]",655,1
8624,2020-03-07 09:32:16,"[704, 566, 545, 705]",655,0
8625,2017-08-04 17:35:35,"[94, 564, 303, 482, 460, 216]",300,1
8626,2021-04-05 12:39:55,"[218, 103, 172, 400, 540, 678]",254,0
8627,2023-02-20 19:49:58,"[104, 442]",1276,1
8628,2018-03-15 18:30:27,"[684, 178]",644,1
8629,2018-03-10 16:52:14,"[99, 142, 68, 182]",1304,0
8630,2019-01-13 19:36:06,"[703, 339, 517, 455, 5]",501,0
8631,2018-06-05 12:24:08,"[590, 224, 530, 622, 704]",1142,1
8632,2017-09-03 05:31:26,"[574, 494, 551, 10, 50]",1083,0
8633,2023-06-27 22:02:44,"[141, 596, 122, 321, 319]",1128,0
8634,2023-12-24 23:17:23,"[575, 362, 221, 468, 158, 454]",878,0
8635,2021-10-01 17:14:26,"[57, 338]",1239,0
8636,2023-11-29 18:32:05,[389],855,1
8637,2019-07-14 18:14:22,"[60, 183, 522]",583,0
8638,2023-05-31 22:03:38,"[259, 483, 592, 692, 668, 430]",632,1
8639,2016-02-08 10:02:16,"[443, 343]",40,0
8640,2022-02-03 23:52:03,"[462, 531, 198, 221]",204,0
8641,2021-05-26 18:02:07,"[368, 192, 286]",974,1
8642,2022-08-14 22:09:36,"[103, 653, 402, 334, 457]",910,1
8643,2017-09-15 18:15:51,"[183, 294, 340, 459]",463,1
8644,2023-08-04 11:04:23,"[360, 244, 714, 294, 324, 124]",467,1
8645,2018-08-30 10:21:16,"[195, 23, 39, 444, 14, 162]",504,0
8646,2021-08-05 14:41:29,"[174, 554]",8,1
8647,2017-02-21 05:02:49,"[535, 8]",1305,1
8648,2021-02-02 07:58:01,"[636, 210, 120, 362, 347]",1333,1
8649,2015-03-31 13:11:24,"[225, 178, 475, 457, 424, 381]",806,1
8650,2017-12-31 02:42:32,"[366, 466, 645]",219,0
8651,2021-12-28 21:54:39,"[352, 242, 523, 263, 602, 68]",111,0
8652,2022-02-13 07:48:21,[478],1078,1
8653,2022-01-03 19:50:52,"[286, 16, 11, 374, 668, 212]",752,1
8654,2016-09-11 06:52:51,"[0, 294, 415, 169, 688]",407,0
8655,2017-08-06 01:06:58,"[397, 695, 379]",229,0
8656,2020-06-19 15:21:25,"[183, 200, 561, 336, 381]",884,1
8657,2015-10-26 09:42:05,[165],805,1
8658,2019-11-10 16:07:25,"[499, 225, 501, 561]",590,0
8659,2020-09-03 20:07:39,"[698, 514]",447,0
8660,2021-12-01 08:41:36,[151],802,1
8661,2017-12-22 13:02:48,[38],1338,1
8662,2019-10-26 12:05:11,"[661, 489, 62, 114, 485, 271]",1285,0
8663,2022-03-31 20:29:53,"[63, 244]",1343,1
8664,2018-03-25 23:02:23,[521],577,1
8665,2021-01-26 02:45:15,"[412, 222, 12, 510, 341, 270]",1168,1
8666,2017-12-04 02:56:02,"[99, 137, 637, 11, 307]",551,1
8667,2016-08-10 01:56:54,"[636, 610, 697, 172, 454, 415]",1269,0
8668,2021-08-09 18:36:59,"[645, 363, 265, 368, 10]",804,1
8669,2023-10-16 07:53:22,[541],891,1
8670,2019-03-31 00:49:24,"[249, 438]",615,1
8671,2015-08-02 19:34:09,"[300, 287]",388,1
8672,2022-11-25 08:58:18,"[27, 399, 647, 460, 36]",592,1
8673,2022-11-21 09:43:47,[225],1101,1
8674,2021-11-27 18:12:19,"[664, 156, 699, 100, 502]",379,1
8675,2019-06-20 02:51:49,"[596, 261, 316, 62, 565, 690]",136,1
8676,2019-02-03 05:03:01,"[184, 118, 473, 7]",974,0
8677,2017-03-02 16:37:14,"[128, 191, 245, 132, 204, 6]",1441,1
8678,2019-01-15 09:58:15,"[436, 364, 437, 678, 618, 38]",902,1
8679,2023-10-19 11:22:56,"[248, 426, 380, 148, 74, 302]",880,1
8680,2016-09-25 06:56:14,"[675, 351]",1161,0
8681,2020-02-27 19:42:31,[278],126,0
8682,2018-01-15 11:28:28,"[354, 195, 695, 359]",279,0
8683,2016-12-11 03:41:35,"[382, 669, 601]",1183,1
8684,2015-02-27 04:37:56,[541],506,0
8685,2019-07-28 23:32:06,"[187, 67, 603, 382, 439]",17,0
8686,2018-01-15 18:51:02,"[608, 712, 508, 362, 547, 480]",1002,1
8687,2021-10-29 22:38:19,"[327, 105, 336]",786,1
8688,2015-10-05 08:38:33,"[157, 486, 618, 415, 537, 319]",961,0
8689,2018-09-04 11:26:14,"[384, 406, 273]",632,0
8690,2022-01-05 21:01:16,"[84, 187]",860,0
8691,2016-09-21 04:13:03,"[272, 301, 15, 606]",1265,1
8692,2019-03-23 08:19:03,"[83, 402]",521,1
8693,2015-05-28 07:49:12,"[620, 32, 202, 705]",488,0
8694,2018-02-07 15:30:02,"[486, 90, 517]",1148,0
8695,2017-01-16 02:22:21,"[449, 131]",1287,0
8696,2022-03-03 20:04:08,"[277, 66]",1329,0
8697,2020-11-19 08:19:36,[271],687,0
8698,2019-03-10 02:19:06,"[302, 372]",516,1
8699,2020-02-18 19:58:35,"[597, 716, 521, 375, 433]",884,1
8700,2023-12-08 19:17:00,[98],182,1
8701,2023-12-28 06:29:56,"[364, 395, 241]",682,1
8702,2016-03-20 07:38:29,"[246, 453, 442]",1390,1
8703,2018-09-11 19:03:11,"[149, 532, 257, 417, 18, 564]",1004,0
8704,2022-08-25 23:11:06,"[546, 449, 291]",202,0
8705,2023-06-29 03:17:12,"[433, 358, 565, 435, 353]",766,0
8706,2019-11-10 14:31:26,[320],900,1
8707,2018-07-10 12:57:30,[336],961,1
8708,2015-10-13 19:21:31,"[525, 99, 3, 548]",391,1
8709,2022-05-26 16:31:18,"[525, 14, 271, 34, 139, 336]",1185,0
8710,2019-08-09 16:47:45,"[335, 481, 716, 451, 139]",14,0
8711,2019-03-22 19:23:57,"[430, 654, 321, 364]",1106,0
8712,2017-07-08 23:46:57,[416],426,1
8713,2021-12-24 10:15:23,[646],777,0
8714,2022-08-08 12:24:46,"[273, 140, 558]",1406,0
8715,2017-06-13 11:58:52,"[166, 531, 417]",668,0
8716,2020-01-09 02:16:30,"[186, 252, 237, 349, 306]",16,0
8717,2018-05-30 17:48:01,"[422, 653, 383, 306]",6,0
8718,2020-07-29 09:07:42,"[629, 373, 39, 583]",397,0
8719,2023-11-23 11:07:45,"[220, 247, 58, 297, 189]",92,0
8720,2023-06-06 03:46:14,"[20, 424]",558,0
8721,2015-04-05 09:49:55,"[429, 269, 207]",1183,1
8722,2015-04-23 01:41:30,"[259, 278, 196]",211,1
8723,2020-09-03 17:40:38,"[442, 671, 365]",1281,1
8724,2022-08-25 06:25:39,"[179, 310, 583, 318]",965,1
8725,2023-11-11 22:10:39,"[211, 454, 474, 196, 668, 407]",924,0
8726,2023-06-20 09:16:02,"[99, 511, 484, 522, 45, 268]",70,1
8727,2018-12-26 07:31:59,"[262, 594, 133, 341, 157, 503]",429,1
8728,2018-03-24 07:46:57,"[656, 546, 232]",435,1
8729,2017-03-01 23:54:08,"[5, 655, 74, 198]",265,0
8730,2019-10-09 09:31:36,"[88, 443, 535, 354]",275,1
8731,2023-11-05 16:05:40,"[531, 613, 570]",106,1
8732,2019-12-25 08:30:32,[538],199,1
8733,2017-08-22 23:28:35,"[540, 320]",122,1
8734,2015-04-06 09:00:42,"[595, 267, 96, 69, 499, 548]",861,0
8735,2023-01-10 09:32:57,"[575, 283, 397]",879,0
8736,2018-01-22 23:42:08,"[209, 613, 647, 288, 216, 540]",1073,1
8737,2020-02-06 00:13:38,"[225, 602, 630, 588, 282]",709,1
8738,2019-07-16 02:53:30,"[617, 655, 690, 2, 420]",40,0
8739,2020-04-02 03:57:36,"[705, 693, 351, 82, 296]",863,1
8740,2018-09-19 04:42:05,"[366, 194]",118,0
8741,2023-08-17 09:52:47,[275],929,0
8742,2017-11-28 13:34:11,"[327, 683]",949,0
8743,2018-09-09 22:24:20,"[547, 516, 313, 619]",534,0
8744,2015-12-07 08:17:13,"[318, 474, 126]",1116,1
8745,2022-10-03 06:22:51,"[470, 83, 90]",856,0
8746,2022-09-21 15:30:15,"[180, 697, 530, 488]",32,1
8747,2017-04-09 14:11:49,[130],248,1
8748,2020-06-17 22:27:30,"[643, 125, 486, 404, 425]",1099,0
8749,2021-02-06 05:37:38,[195],6,0
8750,2019-07-11 06:53:02,[61],1293,1
8751,2022-09-18 21:05:21,"[618, 573, 17]",130,1
8752,2022-03-18 06:31:21,"[181, 389, 669, 289, 673]",25,1
8753,2016-03-30 05:05:02,[21],1340,0
8754,2015-07-06 22:44:47,"[11, 510, 436, 454, 528, 200]",162,0
8755,2018-08-05 22:01:37,"[96, 356, 540, 74, 189]",720,0
8756,2021-01-26 13:27:53,"[99, 663, 450, 201, 144]",990,0
8757,2020-08-13 06:43:54,"[124, 668]",941,1
8758,2020-08-23 18:38:19,"[22, 314]",300,0
8759,2018-12-10 07:21:51,[329],287,0
8760,2021-02-25 18:16:53,"[219, 219]",261,1
8761,2020-08-26 07:42:33,"[364, 390, 137, 239, 60]",229,0
8762,2022-06-01 03:07:59,[149],1196,0
8763,2020-09-21 19:18:34,"[610, 491, 621, 229, 590, 502]",1051,0
8764,2016-05-23 12:25:39,"[111, 470]",115,0
8765,2017-08-15 17:39:31,"[210, 615]",748,0
8766,2023-07-28 22:00:11,"[168, 103]",1018,0
8767,2017-07-22 13:18:35,"[276, 484, 327, 170, 348]",1327,1
8768,2021-08-09 22:02:11,[453],213,1
8769,2015-08-16 11:34:01,[53],1447,1
8770,2018-12-02 08:47:28,[8],110,0
8771,2021-07-28 21:13:48,"[604, 184, 408, 569, 163, 450]",313,1
8772,2015-01-01 01:17:03,"[593, 465, 546, 483, 397]",1402,1
8773,2016-01-23 07:18:22,"[21, 610, 410]",1297,1
8774,2016-10-12 03:48:26,[168],323,1
8775,2022-11-02 19:30:01,[529],240,0
8776,2019-02-27 02:57:34,"[291, 401, 675]",1263,0
8777,2019-09-08 11:38:49,"[600, 316, 553, 167, 661, 473]",824,0
8778,2015-03-24 18:54:32,[83],1053,1
8779,2019-01-26 19:59:55,"[608, 256, 26, 555]",533,1
8780,2016-08-04 17:22:53,"[409, 260]",1224,0
8781,2016-08-23 11:00:48,"[134, 185, 643]",43,1
8782,2015-02-01 01:20:52,[508],356,1
8783,2018-11-15 02:10:22,"[371, 494, 302, 44, 432, 4]",164,1
8784,2015-07-10 18:58:43,"[487, 160, 47, 238, 612]",105,1
8785,2015-06-28 09:27:12,"[263, 296, 502, 176]",997,1
8786,2015-04-27 13:19:35,"[443, 112, 417, 636]",1329,0
8787,2019-09-05 07:25:55,"[307, 413, 643]",824,1
8788,2015-09-07 14:43:34,"[269, 513, 203, 281, 494, 441]",1215,0
8789,2015-12-06 06:50:23,"[706, 541]",129,1
8790,2015-10-31 05:09:02,"[209, 211]",1312,0
8791,2018-04-04 12:05:46,"[537, 498]",1269,0
8792,2020-12-26 23:26:13,[302],366,1
8793,2021-07-27 02:09:58,"[96, 190]",425,1
8794,2021-09-15 15:54:43,[146],386,1
8795,2016-01-26 00:23:54,"[550, 233]",758,1
8796,2017-12-13 18:13:08,"[478, 640, 480, 270]",275,0
8797,2015-02-15 13:54:44,"[404, 569, 661]",1092,1
8798,2020-05-22 21:43:12,"[534, 638, 240]",16,1
8799,2021-10-06 13:43:39,"[43, 571, 631, 517, 565]",703,0
8800,2017-03-31 02:08:53,[536],817,1
8801,2017-06-29 08:10:13,"[693, 568, 169, 489, 151, 178]",918,1
8802,2017-08-21 22:07:01,"[655, 40]",95,1
8803,2015-10-02 18:13:42,"[616, 364, 435, 267, 432, 91]",510,1
8804,2015-02-06 15:23:00,"[665, 130, 133, 598]",658,0
8805,2016-02-06 15:21:18,"[593, 13]",319,1
8806,2016-06-15 08:04:24,"[2, 285, 598, 560]",1469,1
8807,2023-05-16 07:26:13,[283],426,0
8808,2022-06-18 00:03:33,"[575, 69, 447, 313, 595, 536]",1058,0
8809,2019-10-15 18:51:16,"[486, 467, 321, 629, 555]",28,1
8810,2023-09-19 00:15:56,[546],365,1
8811,2018-06-20 15:03:45,"[536, 449, 676, 436]",815,0
8812,2018-02-09 09:39:14,"[623, 578, 596]",303,0
8813,2018-03-23 23:11:58,"[355, 144]",526,1
8814,2021-05-19 18:59:07,"[84, 330, 697, 626, 323, 460]",483,1
8815,2023-05-07 05:49:37,"[674, 238, 568, 317, 5]",768,1
8816,2015-03-06 12:00:24,"[116, 321, 124]",134,1
8817,2016-08-11 01:22:55,"[232, 657]",875,0
8818,2017-06-25 23:42:31,"[223, 149, 44, 136]",972,1
8819,2018-07-11 16:15:40,"[28, 661, 185, 307, 213]",1292,0
8820,2021-07-03 13:35:23,"[13, 598, 200, 184, 266]",30,0
8821,2018-01-26 04:27:09,"[477, 540, 148, 193]",885,1
8822,2018-02-17 16:27:51,"[103, 314]",893,1
8823,2021-03-05 09:06:25,"[513, 472]",953,0
8824,2019-05-04 14:20:49,"[454, 618, 346]",946,0
8825,2021-03-29 15:08:43,"[493, 368, 477]",978,1
8826,2023-11-24 15:52:13,"[348, 180, 376, 542, 650, 256]",1418,1
8827,2018-03-01 07:57:12,"[447, 300]",1438,1
8828,2019-05-05 01:11:16,"[216, 241, 236, 345, 231]",225,1
8829,2018-03-23 09:45:35,[472],603,1
8830,2022-02-16 03:55:20,[395],483,1
8831,2017-04-03 18:42:06,"[107, 323, 221, 624, 406]",171,1
8832,2016-08-01 03:31:17,"[472, 33, 366, 691, 318]",1097,1
8833,2015-12-19 08:40:11,"[486, 689, 480]",1454,0
8834,2023-03-22 17:12:05,"[88, 105, 265, 256]",428,0
8835,2022-02-20 07:25:55,"[529, 365, 84, 240]",1027,0
8836,2020-02-12 15:23:29,"[69, 600, 599, 76, 107, 116]",471,1
8837,2019-07-11 04:42:14,"[303, 656, 402, 459, 40, 509]",919,0
8838,2018-01-25 22:47:50,"[524, 541, 175, 661]",1111,0
8839,2021-01-05 13:41:33,"[25, 568, 14]",698,0
8840,2016-05-09 05:47:19,"[408, 682, 354, 384]",1007,1
8841,2015-11-07 22:29:51,"[485, 309, 131, 624, 325]",53,0
8842,2020-11-13 11:16:34,"[159, 34, 301]",63,1
8843,2023-05-22 11:11:33,"[231, 393, 173, 493, 11]",126,1
8844,2018-06-05 10:46:28,[627],1253,1
8845,2016-12-08 11:22:39,"[296, 513, 111, 387]",338,0
8846,2015-03-16 01:57:26,"[42, 332, 186]",1359,1
8847,2018-06-09 22:25:00,[66],1318,1
8848,2019-10-17 06:46:37,"[490, 478, 506]",1433,0
8849,2018-03-06 00:29:56,"[524, 51, 618, 600, 119]",306,0
8850,2019-04-30 12:31:56,"[64, 413, 150, 607]",618,1
8851,2020-05-25 11:34:25,"[175, 481]",514,0
8852,2023-12-16 08:31:12,"[653, 429, 546, 564, 179]",264,0
8853,2016-06-17 18:30:39,"[508, 654]",62,1
8854,2016-06-22 23:49:30,"[682, 192, 137]",1322,0
8855,2020-11-18 15:15:43,"[75, 537, 609]",1250,0
8856,2017-10-08 06:08:31,"[598, 696]",1304,0
8857,2023-05-30 17:37:09,"[564, 522]",1476,0
8858,2021-08-31 14:01:13,[467],1063,0
8859,2023-08-02 15:20:11,"[166, 618]",1005,0
8860,2018-01-09 21:56:15,"[58, 319, 18]",744,0
8861,2021-07-19 06:04:17,"[201, 332, 687, 378, 210, 700]",1116,1
8862,2022-06-22 16:35:19,"[624, 431, 681, 1, 628, 128]",169,1
8863,2022-02-08 04:08:24,"[332, 232, 157, 493, 451]",272,0
8864,2023-10-04 18:31:41,[380],1405,0
8865,2015-04-18 21:35:32,"[447, 344]",1374,0
8866,2020-08-22 12:15:25,[602],954,0
8867,2015-03-05 12:55:09,"[161, 144, 673, 682]",1305,0
8868,2022-08-27 01:18:48,"[151, 549, 550, 231, 232, 277]",674,1
8869,2016-08-19 10:11:31,[196],1286,0
8870,2022-03-30 08:16:22,"[271, 401]",860,0
8871,2015-05-27 11:12:35,"[74, 180, 421, 612, 502]",845,1
8872,2017-09-30 06:40:40,"[236, 505, 450, 661, 500]",1005,0
8873,2023-03-27 15:14:55,"[653, 362, 516]",500,1
8874,2022-10-19 22:00:12,"[536, 146, 569, 684, 338, 64]",852,0
8875,2021-03-12 22:47:15,"[261, 219, 384, 259, 374, 394]",1103,0
8876,2018-06-06 22:29:04,"[530, 577, 338, 281, 8, 17]",484,0
8877,2021-03-03 05:15:45,[688],660,1
8878,2022-08-22 19:27:16,[703],892,1
8879,2021-02-22 16:28:09,[96],1245,1
8880,2017-06-21 20:40:58,"[399, 265, 256]",1416,1
8881,2017-09-17 20:07:59,"[525, 674, 143, 10]",284,0
8882,2018-11-09 22:17:57,"[497, 516, 74, 349]",1154,1
8883,2016-03-12 16:44:13,"[274, 525]",1186,0
8884,2018-09-16 11:49:32,"[34, 297, 611, 78, 345]",792,0
8885,2015-09-17 22:12:03,"[430, 456, 670]",848,0
8886,2019-03-23 09:46:25,[582],101,0
8887,2016-03-26 13:47:54,"[110, 114]",1453,1
8888,2017-11-04 12:02:04,[326],1276,1
8889,2017-05-06 04:27:34,[203],734,0
8890,2021-03-04 03:02:55,"[456, 229, 237, 715]",351,1
8891,2021-12-22 00:11:09,"[698, 4, 524, 632, 514, 117]",1473,1
8892,2023-12-17 18:26:56,"[386, 200, 511, 375]",727,0
8893,2019-09-30 17:47:10,"[317, 361]",54,0
8894,2016-08-21 14:05:42,"[215, 238, 606, 697, 552, 716]",620,1
8895,2020-06-11 09:19:49,[345],489,0
8896,2016-01-19 09:47:30,"[599, 378, 532]",1236,0
8897,2017-06-22 04:27:23,"[581, 397]",757,0
8898,2023-11-02 01:32:13,"[679, 345, 621, 418]",1456,1
8899,2015-09-29 03:52:29,"[180, 26, 675, 25]",18,1
8900,2023-09-28 19:27:50,"[157, 108, 429, 276, 318, 269]",837,0
8901,2015-04-24 02:56:33,"[672, 304, 430]",816,0
8902,2016-10-14 07:11:31,"[493, 118, 588, 298, 122, 700]",1002,0
8903,2019-10-01 09:32:03,"[516, 66, 579]",886,1
8904,2022-01-09 09:51:16,[17],16,0
8905,2019-01-24 17:41:58,"[289, 132]",223,0
8906,2021-11-17 03:55:34,"[113, 103, 589, 656, 488, 581]",674,1
8907,2019-10-03 18:39:13,"[374, 402, 118]",771,1
8908,2019-08-04 03:51:04,"[423, 441, 70, 463]",521,1
8909,2023-02-15 09:23:10,"[331, 130, 699, 63, 50]",238,0
8910,2022-08-25 22:12:56,[357],689,1
8911,2016-12-29 11:44:50,"[339, 158]",912,0
8912,2017-09-24 20:00:28,"[275, 294, 408, 272, 355, 223]",1264,1
8913,2018-03-18 18:41:53,"[699, 24, 592]",610,1
8914,2015-03-23 01:05:43,"[388, 239]",584,1
8915,2022-06-05 06:20:05,"[494, 287, 19, 531, 366]",611,0
8916,2019-10-21 00:21:20,"[506, 460, 168, 200]",528,1
8917,2018-06-18 23:19:37,[250],653,1
8918,2020-12-10 23:58:27,"[422, 407]",1479,0
8919,2022-02-13 20:58:05,"[213, 375, 479, 376, 386]",1275,0
8920,2023-01-31 20:35:35,"[612, 466]",231,1
8921,2021-04-19 01:05:23,[181],224,0
8922,2021-02-15 01:41:19,[214],462,1
8923,2019-11-28 12:40:34,"[631, 190, 620, 392, 127, 229]",47,0
8924,2022-08-09 22:51:48,"[28, 196, 648]",819,1
8925,2021-08-22 03:52:03,"[613, 586, 640, 483, 383]",910,1
8926,2022-04-18 12:10:02,"[654, 305, 427, 695, 662, 41]",1078,0
8927,2020-09-16 21:54:35,"[138, 313, 319, 493, 399, 231]",821,0
8928,2017-10-07 00:16:49,[282],487,0
8929,2017-09-21 04:08:57,[19],1116,0
8930,2020-09-01 02:49:04,"[105, 610, 658, 77, 489, 364]",577,0
8931,2021-01-21 00:24:06,"[191, 641, 488, 442]",203,0
8932,2017-06-25 05:05:06,"[311, 9, 98]",465,0
8933,2020-11-21 07:57:17,"[697, 675]",952,1
8934,2020-07-03 00:38:48,[205],728,0
8935,2018-10-16 02:17:29,"[685, 107, 489, 475]",835,0
8936,2015-04-08 12:38:22,"[97, 35, 135, 126]",796,1
8937,2022-03-07 07:42:27,[1],1404,0
8938,2021-08-16 00:57:15,"[346, 166, 572]",1245,0
8939,2015-09-23 12:06:57,"[435, 317, 192, 419]",545,0
8940,2022-02-08 10:03:04,"[308, 41, 60, 357, 190]",148,1
8941,2017-10-01 12:31:54,[656],52,1
8942,2020-01-22 01:31:07,"[630, 661, 50]",747,1
8943,2018-11-25 11:28:00,"[277, 278, 69, 36]",242,1
8944,2022-05-02 14:38:37,"[114, 383, 118, 336, 624, 416]",786,1
8945,2019-02-09 22:38:55,"[112, 277, 593, 545, 615]",277,1
8946,2017-12-13 06:25:16,"[680, 594, 26]",1362,1
8947,2018-11-12 23:55:15,"[326, 574, 586, 151]",742,0
8948,2016-08-13 16:58:03,"[278, 60]",18,1
8949,2018-12-04 08:49:43,[313],1166,0
8950,2015-01-12 17:50:28,"[365, 512, 629, 161, 663, 360]",992,0
8951,2016-05-02 15:33:41,"[657, 580, 409]",735,0
8952,2015-12-07 02:25:26,"[605, 442, 12, 400]",1456,0
8953,2019-01-27 16:53:14,"[622, 199, 82]",1294,1
8954,2019-03-25 07:52:34,"[339, 346]",106,1
8955,2016-10-08 03:43:14,"[530, 404]",645,0
8956,2021-01-20 14:57:38,"[419, 27, 703]",958,1
8957,2017-05-10 14:48:06,"[260, 588, 592, 398, 208]",604,0
8958,2015-09-14 15:46:41,"[13, 548, 186, 608]",107,0
8959,2022-11-18 20:44:31,"[345, 6, 413, 187]",815,1
8960,2022-10-31 15:25:22,"[292, 697, 419, 648, 351, 275]",471,1
8961,2022-10-04 05:32:16,"[543, 96, 186, 569]",57,1
8962,2018-05-28 06:57:54,[2],572,1
8963,2017-02-21 18:50:47,"[131, 644, 701, 292, 374, 477]",1497,0
8964,2020-02-25 03:25:31,"[19, 17, 576, 527, 190]",1365,0
8965,2017-05-19 21:17:40,"[176, 222, 475, 305, 651, 657]",100,1
8966,2018-01-12 09:58:47,"[391, 26, 256]",606,0
8967,2019-03-13 07:51:42,"[272, 79, 208, 203, 182]",189,0
8968,2017-07-31 13:12:12,"[43, 40, 485, 384, 122, 696]",1231,1
8969,2018-09-28 09:30:18,"[621, 397, 340]",1179,1
8970,2015-12-11 06:45:52,[517],360,1
8971,2018-05-26 08:18:58,"[524, 401, 111, 487, 173, 189]",356,0
8972,2021-03-15 00:41:55,"[417, 578, 13, 130, 209, 483]",1139,0
8973,2018-12-08 03:05:14,"[397, 201]",20,0
8974,2022-10-20 18:35:43,[590],30,0
8975,2017-03-11 10:53:24,"[605, 73]",1190,0
8976,2019-08-20 23:01:14,"[451, 17, 206, 375, 540]",1314,1
8977,2016-12-18 13:28:57,"[594, 344, 181]",920,1
8978,2022-05-15 20:20:14,[291],883,1
8979,2015-08-12 23:05:06,"[696, 156, 613, 129, 712]",204,0
8980,2020-04-19 08:09:12,"[673, 525]",415,1
8981,2020-10-15 05:12:34,"[634, 511, 569, 80, 80, 319]",78,0
8982,2020-12-25 12:43:08,"[62, 278, 80, 443]",720,1
8983,2016-02-22 13:44:14,"[655, 358, 608, 119, 261, 684]",262,1
8984,2019-04-26 13:43:27,"[194, 648, 145]",186,1
8985,2016-03-28 02:41:14,"[237, 364]",491,0
8986,2021-05-20 19:40:37,"[494, 361, 523]",594,1
8987,2017-03-07 20:42:50,"[504, 615, 83, 217, 622, 538]",97,1
8988,2018-11-20 03:34:57,"[291, 302]",1230,1
8989,2020-08-04 17:51:52,"[338, 157, 560, 357, 598]",1326,1
8990,2023-11-29 03:29:49,[249],310,0
8991,2019-11-14 01:01:33,"[335, 0, 167, 447, 449]",132,1
8992,2018-03-18 21:55:23,"[122, 600, 603, 19, 83]",515,1
8993,2021-12-24 00:51:02,"[524, 361]",348,0
8994,2016-12-16 10:29:00,"[326, 139, 214, 537, 285, 115]",156,0
8995,2022-11-14 14:55:53,"[425, 269, 346, 299]",805,1
8996,2018-11-22 07:06:29,[93],797,1
8997,2016-03-11 19:53:22,"[323, 57, 577, 193, 502]",210,1
8998,2019-05-27 08:00:58,"[678, 404, 455, 366, 19, 636]",314,0
8999,2022-07-09 01:50:28,"[566, 533, 639, 229, 105]",217,1
9000,2018-02-06 13:29:33,[394],1295,1
9001,2016-06-26 01:05:39,"[39, 569, 526]",323,1
9002,2015-04-25 17:36:28,"[381, 177]",523,1
9003,2020-12-11 21:07:25,"[61, 263, 355, 454]",1498,0
9004,2016-01-07 16:42:35,"[471, 239, 89]",1272,1
9005,2021-10-29 09:03:39,[154],1227,1
9006,2020-08-09 18:16:43,"[301, 64, 236, 679, 561, 532]",694,0
